concept_id,concept_name
4014700,Exiguobacterium aurantiacum
4014702,Curtobacterium
4014703,Curtobacterium citreum
4014704,Curtobacterium flaccumfaciens
4014705,Curtobacterium luteum
4014802,Cellulomonas turbata
4014803,Ceratophyllus
4014804,Microbacterium dextranolyticum
4014805,Arcobacter butzleri
4014806,Thermoanaerobacterium thermosulfurigenes
4014807,Rickettsia aeschlimannii
4014808,Rickettsia africae
4014809,Rickettsia massiliae
4014810,Bartonella clarridgeiae
4014811,Afipia
4014813,Bilophila
4014814,Class Chlamydiae
4014816,Citrobacter farmeri
4014817,Salmonella enterica subspecies enterica serovar Butantan var O:15+
4014819,Salmonella Souza var 15+
4014820,Salmonella Vejle var 15+
4014821,Salmonella Muenster var 15+
4014822,Salmonella Anatum var 15+
4014823,Salmonella Westhampton var 15+
4014824,Salmonella Give var 15+
4014825,Salmonella Uganda var 15+
4014826,Salmonella Amager var 15+
4014827,Salmonella Lexington var 15+
4014828,"Salmonella Muenster var 15+,34+"
4014830,Salmonella Alkmaar
4014831,Salmonella Bida
4014832,Salmonella Oersterbro
4014833,Salmonella Slade
4014834,Salmonella Woodinville
4014835,Salmonella Abuja
4014836,Salmonella Missouri
4014837,"Salmonella II 11:g,[m],s,t:z39"
4014838,Salmonella IIIb 11:k:z53
4014839,"Salmonella IIIb 11:l,v:z"
4014840,Salmonella Tours
4014841,"Salmonella II 11:z:e,n,x"
4014842,"Salmonella IIIa 11:z4,z23:-"
4014843,"Salmonella II 1,13,23:a:e,n,x"
4014844,"Salmonella II 1,13,23:a:z42"
4014911,Salmonella Dakota
4014945,"Salmonella II 1,13,23:b:[1,5]:z42"
4014946,Salmonella Vridi
4014947,"Salmonella II 1,13,23:z:z42"
4014948,"Salmonella IIIa 13,22:z4,z23:-"
4014949,"Salmonella II 1,13,22:z10:z6"
4014950,"Salmonella II 13,22:z29:e,n,x"
4014951,"Salmonella VI 1,6,14,25:a:e,n,x"
4014952,Salmonella Sylvania
4014953,"Salmonella II 6,14,[24]:k:1,6"
4014954,Salmonella Kanifing
4014955,"Salmonella IIIb 6,14:z10:z53"
4014956,Salmonella Vegesack
4014957,Salmonella Yoruba
4014958,"Salmonella II 16:e,n,x:1,(5),7"
4014959,"Salmonella II g,[m],[s],t:[e,n,x]"
4014960,Salmonella Brunflo
4014961,"Salmonella II 16:z4,z23:-"
4014962,"Salmonella II 16:z4,z24:-"
4014963,"Salmonella IV 16:z4,z32:-"
4014964,Salmonella Trier
4014965,Salmonella Dahra
4014966,Salmonella Karlshamn
4014967,"Salmonella II 17:g,t:[e,n,x,z15]"
4014968,Salmonella Zaria
4014969,Salmonella IIIb 17:k:z
4014970,"Salmonella II 17:z:1,7"
4014971,"Salmonella II 17:z:l,w:z42"
4014972,Enterobacter hormaechei
4014974,Salmonella Koessen
4014975,Salmonella Huettwillen
4014976,"Salmonella II 1,4,12,27:a:z39"
4014977,"Salmonella II 1,4,[5],12:f,g,t:z6:z42"
4014979,"Salmonella II 1,4,12,27:k:1,6"
4014980,"Salmonella II 4,12:l,w:e,n,x"
4014981,"Salmonella II 4,12:z:1,7"
4014983,"Salmonella II 6,7:d:z42"
4014984,"Salmonella II 6,7:l,z28:1,5:[z42]"
4014985,Salmonella Poitiers
4014986,"Salmonella II 6,7:z:1,5"
4015041,Maprik virus
4015082,"Salmonella II 6,7:z4,z24:z42"
4015083,"Salmonella II 6,7:z36:z42"
4015084,"Salmonella II 6,7:z:z42"
4015085,Salmonella Rissen var 14+
4015086,Salmonella Gdansk var 14+
4015087,Salmonella Valdosta
4015088,"Salmonella II 6,8:b:1,5"
4015089,Salmonella Portanigra
4015090,"Salmonella II 6,8:f,g:e,n,z15"
4015091,Salmonella Magherafelt
4015093,"Salmonella II 6,8:l,w:z6:z42"
4015094,"Salmonella II 6,8:l,z28:e,n,x"
4015095,Salmonella Noya
4015096,"Salmonella II 6,8:z29:1,2"
4015097,Salmonella Dunkwa
4015098,Salmonella Bangui
4015099,"Salmonella II 9,12:e,n,x:1,[5],7"
4015100,"Salmonella II 9,12:g,s,t:e,n,x"
4015101,Salmonella Kotu
4015102,"Salmonella II 1,9,12:y:z39"
4015103,Salmonella Franken
4015105,"Salmonella II 9,12:z29:1,5"
4015107,Salmonella Nordrhein
4015108,"Salmonella II 9,46:z4,z24:z39:z42"
4015109,"Salmonella II 3,10:m,t:1,5"
4015110,Salmonella Tibati
4015111,"Salmonella II 3,10:z:e,n,x"
4015112,"Salmonella II 3,10:z38:z42"
4015113,Streptococcus dysgalactiae subsp. dysgalactiae
4015114,Streptococcus gallolyticus
4015115,Streptococcus gordonii
4015116,Streptococcus phocae
4015117,Streptomyces griseus
4015118,Streptomyces rimosus
4015119,Treponema maltophilum
4015120,Treponema medium
4015121,Ureaplasma felinum
4015122,Veillonella parvula ss parvula
4015123,Veillonella parvula ss rodentium
4015125,Saccharothrix longispora
4015225,Variovorax
4015227,Microbacterium esteraromaticum
4015228,Microbacterium schleiferi
4015229,Microbacterium trichothecenolyticum
4015230,Nocardioides
4015231,Nocardioides luteus
4015232,Paenibacillus amylolyticus
4015234,Paenibacillus chondroitinus
4015235,Paenibacillus illinoisensis
4015236,Paenibacillus larvae
4015237,Paenibacillus pabuli
4015238,Virgibacillus
4015239,Alicyclobacillus
4015240,Alicyclobacillus acidocaldarius
4015241,Alicyclobacillus cycloheptanicus
4015242,Brevibacillus
4015243,Brevibacillus borstelensis
4015244,Brevibacillus brevis
4015245,Brevibacillus centrosporus
4015246,Brevibacillus choshinensis
4015247,Brevibacillus laterosporus
4015248,Brevibacillus parabrevis
4015249,Brevibacillus thermoruber
4015250,Aneurinibacillus thermoaerophilus
4015251,Prevotella buccae
4015252,Prevotella buccalis
4015253,Prevotella corporis
4015254,Prevotella heparinolytica
4015255,Prevotella intermedia
4015256,Prevotella oris
4015257,Porphyromonas canoris
4015259,Porphyromonas gingivicanis
4015260,Porphyromonas macacae
4015261,Dichelobacter
4015262,Exiguobacterium
4015263,Cellulomonas biazotea
4015264,Cellulomonas cellasea
4015266,Cellulomonas gelida
4015268,Arcobacter
4015367,Arcobacter skirrowii
4015368,Thermoanaerobacterium thermosaccharolyticum
4015369,Thermoanaerobacterium xylanolyticum
4015370,Filifactor villosus
4015371,Bartonella vinsonii ss vinsonii
4015372,Chlamydophila pecorum
4015373,Afipia clevelandensis
4015374,Afipia genospecies 3
4015376,Family Campylobacteraceae
4015377,Subclass Maduromycetes
4015378,Multilocular sporangia Actinomycetes
4015379,Subclass Streptomycetes
4015380,Aerobic Actinomycetes
4015381,Family Anaeroplamataceae
4015382,Corynebacterium ammoniagenes
4015383,Corynebacterium amycolatum
4015384,Atopobium rimae
4015385,Carnobacterium alterfunditum
4015386,Carnobacterium divergens
4015387,Carnobacterium funditum
4015388,Weissella halotolerans
4015389,Weissella viridescens
4015390,Gordonia bronchialis
4015391,Gordonia rubripertincta
4015392,Streptococcus hyointestinalis
4015393,Streptococcus hyovaginalis
4015394,Streptococcus thoraltensis
4015395,Rhea americana albescens
4015397,Streptomyces coelicolor
4015398,Streptomyces lavendulae
4015399,Streptomyces violaceoruber
4015400,Ureaplasma cati
4015403,Actinobaculum
4015404,Halomonas
4015405,Ralstonia solanacearum
4015406,Microbacterium barkeri
4015407,Microbacterium flavescens
4015408,Microbacterium luteolum
4015409,Microbacterium terregens
4015510,Terrabacter
4015511,Terrabacter tumescens
4015512,Rubrobacter radiotolerans
4015513,Rubrobacter xylanophilus
4015514,Nocardioides plantarum
4015515,Nocardioides pyridinolyticus
4015516,Aeromicrobium
4015517,Paenibacillus alginolyticus
4015518,Paenibacillus gluconolyticus
4015519,Paenibacillus kobensis
4015520,Paenibacillus larvae ss pulvifaciens
4015521,Paenibacillus macerans
4015522,Virgibacillus pantothenticus
4015523,Alicyclobacillus acidoterrestris
4015524,Brevibacillus agri
4015525,Mycoplasma lipophilum
4015526,Aneurinibacillus aneurinilyticus
4015527,Prevotella albensis
4015528,Prevotella bryantii
4015529,Prevotella enoeca
4015530,Prevotella oralis
4015531,Porphyromonas circumentaria
4015532,Porphyromonas levii
4015533,Dialister pneumosintes
4015534,Sebaldella
4015535,Curtobacterium plantarum
4015536,Cellulomonas
4015537,Cellulomonas fimi
4015538,Microbacterium laevaniformans
4015539,Thermoanaerobacterium saccharolyticum
4015540,Carnobacterium gallinarum
4015541,Carnobacterium mobile
4015542,Staphylococcus schleiferi subsp. coagulans
4015543,Staphylococcus sciuri rodentium
4015544,Staphylococcus sciuri subspecies sciuri
4015546,Streptococcus cristatus
4015548,Streptococcus parasanguinis
4015549,Streptococcus sanguinis
4015550,Streptococcus vestibularis
4015551,Streptomyces anulatus
4015552,Streptomyces albus
4015658,Thermoactinomyces putidus
4015659,Treponema amylovorum
4015661,Microtetraspora
4015662,Saccharothrix coeruleofusca
4015663,Halomonas halmophila
4015664,Variovorax paradoxus
4015665,Ralstonia pickettii
4015666,Propioniferax
4015667,Microbacterium keratanolyticum
4015668,Microbacterium liquefaciens
4015669,Microbacterium terrae
4015670,Microbacterium testaceum
4015671,Eupatorium rugosum
4015672,Aeromicrobium erythreum
4015673,Paenibacillus
4015674,Paenibacillus alvei
4015675,Paenibacillus chibensis
4015677,Paenibacillus peoriae
4015678,Paenibacillus polymyxa
4015679,Paenibacillus thiaminolyticus
4015680,Paenibacillus validus
4015681,Aneurinibacillus migulanus
4015682,Prevotella
4015683,Prevotella bivia
4015684,Prevotella denticola
4015685,Prevotella disiens
4015686,Prevotella melaninogenica
4015687,Prevotella nigrescens
4015688,Prevotella pallens
4015690,Porphyromonas cansulci
4015691,Porphyromonas gingivalis
4015692,Dichelobacter nodosus
4015693,Dialister
4015694,Salmonella II 17:c:z39
4015695,"Salmonella IIIb 18:l,v:z53"
4015696,Salmonella Leer
4015697,Salmonella Delmenhorst
4015698,"Salmonella IIIb 21:c:e,n,x,z15"
4015699,Salmonella IIIb 21:r:z
4015700,Salmonella Ibaragi
4015702,Salmonella II 21:z10:[z6]
4015703,"Salmonella II 28:a:e,n,x"
4015769,Salmonella Douala
4015770,Salmonella Catalunia
4015771,Salmonella Torhout
4015772,"Salmonella II 30:m,t:-"
4015773,Salmonella Ockenheim
4015774,"Salmonella II 30:z10:e,n,x,z15"
4015775,"Salmonella II 35:g,t:1,5"
4015776,"Salmonella IIIb 35:k:e,n,x,z15"
4015777,Gram-positive diplococcus
4015778,Salmonella Oran
4015779,Salmonella Cumberland
4015780,Salmonella II 40:a:z39
4015782,"Salmonella IV 1,40:g,t:-"
4015783,"Salmonella II 1,40:z:1,5"
4015784,"Salmonella II 1,40:z:z39"
4015785,"Salmonella II 1,40:z35:e,n,x,z15"
4015786,Wild fox
4015787,Irish setter
4015788,Salmonella Vaugirard
4015789,Salmonella II 41:k:z6
4015791,"Salmonella II 41:z10:e,n,x,z15"
4015792,"Salmonella II 42:b:1,5"
4015794,Salmonella II 42:d:z6
4015795,"Salmonella II 42:g,t:-"
4015796,"Salmonella IV 1,42:g,z51:-"
4015797,Salmonella Borromea
4015798,"Salmonella II 42:l,v:e,n,x,z15"
4015800,Salmonella Spalentor
4015801,"Salmonella II 42:z:1,5"
4015802,Salmonella IIIb 42:z10:z67
4015803,Salmonella Tema
4015804,Salmonella Niederoderwitz
4015805,"Salmonella II 43:g,m,[s],t:[z42]"
4015806,Salmonella Sudan
4015807,Salmonella Makiling
4015808,Salmonella Maritzburg
4015809,Salmonella II 45:a:z10
4015811,Salmonella Verviers
4015812,Salmonella Imo
4015813,Salmonella Yopougon
4015881,"Salmonella II 47:b:e,n,x,z15"
4015882,"Salmonella II 47:e,n,x,z15:1,6"
4015883,"Salmonella IIIb 47:l,v:z"
4015884,"Salmonella IIIa 47:z4,z23:-"
4015885,"Salmonella II 48:d:1,2"
4015886,"Salmonella II 48:g,m,t:-"
4015887,Salmonella V 48:i:-
4015888,Salmonella II 48:k:z39
4015890,"Salmonella IIIb 48:z:1,5,7"
4015891,"Salmonella IV 48:z4,z23:-"
4015892,"Salmonella VI 48:z10:1,5"
4015893,Salmonella IIIb 48:z35:z52
4015894,Salmonella V 48:z35:-
4015895,Salmonella IV 50:b:-
4015897,Salmonella IIIb 50:z10:z
4015898,Salmonella Ivorycoast
4015899,Salmonella Karaya
4015900,Salmonella Harcourt
4015901,"Salmonella II 52:z39:1,5,7"
4015902,"Salmonella II 53:c:1,5"
4015903,Salmonella Leda
4015904,Salmonella II 55:k:z39
4015905,Salmonella II 56:b-
4015906,"Salmonella IIIb 57:k:e,n,x,z15"
4015907,Salmonella II 57:z29:z42
4015908,"Salmonella II 57:z42:1,6:z53"
4015909,"Salmonella IIIb 58:z10:e,n,x,z15"
4015910,Salmonella II 59:k:(z)
4015911,"Salmonella II 60:z:e,n,x"
4015912,Salmonella V 60:z41:-
4015913,Salmonella V 61:z35:-
4015914,Salmonella IIIa 62:z29:-
4015915,Salmonella V 66:z39:-
4015916,Salmonella V 66:z41:-
4015917,Salmonella V 66:z65:-
4015918,Serratia grimesii
4015920,Photobacterium
4015921,Photobacterium angustum
4015922,Vibrio mytili
4015924,Neisseriaceae
4015993,Methylococcaceae
4015994,Ehrlichieae
4015995,Colorless Sulfur Bacteria
4015996,Family Cytophagaceae
4015997,Ectothiorhodospiraceae
4015998,Mycobacteriaceae
4016000,Family Methanococcaceae
4016001,Thermoproteaceae
4016002,Planococcus
4016003,Jonesia
4016004,Saccharopolyspora
4016005,Riemerella
4016006,Entomoplasma
4016007,Aminobacter
4016008,Brevundimonas
4016009,Shewanella
4016010,Order Spirochaetales
4016011,Order Chlamydiales
4016012,Order Cytophagales
4016013,Sheathed bacteria
4016015,Mycoplasmatales
4016016,Order Methanobacteriales
4016020,Citrobacter braakii
4016021,Salmonella Goelzau var 15+
4016022,Salmonella Amsterdam var. 15+
4016023,Salmonella London var 15+
4016024,Western equine encephalomyelitis virus
4016025,"Salmonella Anatum var 15+, 34+"
4016026,"Salmonella Give var 15+, 34+"
4016027,Salmonella Niumi
4016029,Bovine herpesvirus 4
4016030,Salmonella Fulda
4016031,Salmonella Kindia
4016032,Salmonella Kainji
4016033,"Salmonella II 11:a:d:e,n,z15"
4016034,"Salmonella VI 11:b:1,7"
4016035,Salmonella Brindisi
4016036,Salmonella Ati
4016037,"Salmonella IV 11:g,z51:-"
4016038,"Salmonella II 11:m,t:e,n,x"
4016095,Helicobacter mustelae
4016141,Salmonella Mannheim
4016143,Salmonella II 11:z:z39
4016145,"Salmonella IV 11:z4,z23:-"
4016146,"Salmonella II 1,13,23:g,m,[s],t:[e,n,x]"
4016147,"Salmonella II 1,13,23:g,t:1,5"
4016148,"Salmonella V 1,13,22:i:-"
4016149,"Salmonella IIIb 13,22:l,v:1,5,7"
4016151,"Salmonella II 13,22:z:-"
4016152,"Salmonella II 1,13,23:[z42]:1,[5],7"
4016153,Salmonella Istoria
4016154,Salmonella Arapahoe
4016156,Salmonella Badgary
4016157,Salmonella IV 16:z36:-
4016158,"Salmonella II 17:b:e,n,x,z15"
4016159,Salmonella Luedinghausen
4016160,"Salmonella II 17:e,n,x,z15:1,[5],7"
4016161,Salmonella II 17:k:-
4016162,"Edwardsiella tarda, biogroup 1"
4016164,Enterobacter amnigenus biogroup II
4016165,"Morganella morganii, biogroup 1"
4016166,Strobilomyces floccopus
4016167,"Salmonella II 4,12:b:1,5"
4016168,Salmonella Tripoli
4016169,"Salmonella II 4,12:e,n,x:1,2,7"
4016170,"Salmonella II 1,4,12,27:e,n,x:1,[5]7"
4016171,"Salmonella II 4,12:g,m,t:z39"
4016172,Salmonella Madras
4016173,Salmonella Farsta
4016174,Salmonella Tumodi
4016175,"Salmonella II 1,4,12,27:z:1,5"
4016176,"Salmonella II 1,4,12,27:z:e,n,x"
4016177,"Salmonella II 1,4,12,27:z39:1,[5],7"
4016178,"Salmonella II 6,7,14:a:1,5"
4016179,"Salmonella II 6,7:a:z42"
4016180,Salmonella Schwabach
4016181,Genus Boulengerina
4016226,"Salmonella II 6,7:g,t:e,n,x:z42"
4016238,Serratia odorifera
4016281,"Salmonella IV 6,7:g:z51:-"
4016282,"Salmonella II 6,7:l,z28:e,n,x"
4016283,Salmonella Ohio var 14+
4016284,Salmonella Amersfoort var 14+
4016285,Salmonella Lille var 14+
4016286,"Salmonella II 6,8:a:z39"
4016287,"Salmonella II 6,8:a:z52"
4016288,"Salmonella II 6,8:m,t:1,5"
4016289,Salmonella Phaliron
4016290,Salmonella Eschberg
4016291,"Salmonella II 1,9,12:m,t:1,5"
4016292,"Salmonella II 1,9,12:m,t:z39"
4016293,"Salmonella II 9,12:l,z28:1,5:[z42]"
4016294,Salmonella Powell
4016295,Salmonella Natal
4016296,Salmonella Ackwepe
4016297,Salmonella Irchel
4016298,"Salmonella II 9,46:z:e,n,x"
4016299,"Salmonella II 3,10:a:e,n,x"
4016300,"Salmonella II 3,10:a:l,v"
4016301,Salmonella Lamberhurst
4016303,Salmonella Serrekunda
4016304,"Salmonella II 3,10:l,v:z6"
4016305,Salmonella II 17:z10:-
4016307,Salmonella Potengi
4016308,Salmonella II 18:z10:z6
4016309,"Salmonella II 21:g,[m],[s],t:-"
4016310,Salmonella Jambur
4016311,"Salmonella IV 21:z4,z32:-"
4016312,Salmonella IIIb 21:z10:z53
4016313,Salmonella IV 21:z36:-
4016314,Salmonella Soumbedioune
4016315,Salmonella II 28:b:z6
4016316,"Salmonella II 28:g,(m),[s],t:1,5"
4016317,"Salmonella II 28:g,m,t:z39"
4016318,Salmonella Morillons
4016319,Salmonella Penilla
4016320,"Salmonella II 28:I,z28:1,5"
4016321,"Salmonella II 28:z:1,5"
4016322,Salmonella Doel
4016323,Salmonella Cannobio
4016324,Salmonella IIIb 28:z10:z
4016413,"Salmonella II 28:z29:e,n,x"
4016414,"Salmonella II 30:g,t:-"
4016415,"Salmonella II 38:d:1,5"
4016416,"Salmonella II 38:g,t:-"
4016417,Salmonella Taylor
4016418,Salmonella Stachus
4016419,Salmonella Neunkirchen
4016420,"Salmonella II 39:l,v:1,5"
4016421,"Salmonella II 39:l,z28:e,n,x"
4016422,"Salmonella II 1,40:e,n,x,z15 :1,6"
4016423,"Salmonella II 1,40:g,[m],[s],t:1,5"
4016424,"Salmonella II 40:g,t:z39"
4016425,"Salmonella IIIa 40:g,z51:-"
4016426,Salmonella II 40:k:z6
4016427,Salmonella Canary
4016428,"Salmonella II 40:l,v:e,n,x"
4016429,Salmonella Tiko
4016430,"Salmonella II 1,40:l,z28:z39"
4016431,"Salmonella II 40:z4,z24:z39"
